unique_word,count,stem,syllables,length,weights
taking,601,4.0,5.0,6.0,0.00040004000400106765
parents,600,6.0,7.0,7.0,0.00040004000400106765
hat,600,3.0,3.0,3.0,0.00040004000400106765
onto,598,4.0,4.0,4.0,0.00040004000400106765
dinosaur,596,8.0,7.0,8.0,0.0004000400040012897
bones,596,4.0,4.0,5.0,0.0004000400040012897
sit,596,3.0,3.0,3.0,0.0004000400040012897
box,594,3.0,4.0,3.0,0.0004000400040012897
10,594,2.0,0.0,2.0,0.0004000400040012897
smiled,592,5.0,5.0,6.0,0.00040004000400151174
creatures,592,7.0,6.0,9.0,0.00040004000400151174
hours,592,4.0,3.0,5.0,0.00040004000400151174
early,591,5.0,3.0,5.0,0.00040004000400151174
america,590,7.0,7.0,7.0,0.0004000400040017338
son,590,3.0,3.0,3.0,0.0004000400040017338
shouted,588,5.0,5.0,7.0,0.0004000400040017338
helped,588,4.0,5.0,6.0,0.0004000400040017338
wolf,587,4.0,4.0,4.0,0.00040004000400195583
wings,587,4.0,4.0,5.0,0.00040004000400195583
yellow,587,6.0,4.0,6.0,0.00040004000400195583
fact,586,4.0,4.0,4.0,0.00040004000400195583
team,584,4.0,3.0,4.0,0.0004000400040021779
arm,584,3.0,3.0,3.0,0.0004000400040021779
moved,582,4.0,4.0,5.0,0.0004000400040023999
loved,578,4.0,4.0,5.0,0.00040004000400306605
fogg,578,4.0,3.0,4.0,0.00040004000400306605
brown,575,5.0,4.0,5.0,0.0004000400040037322
gets,574,3.0,4.0,4.0,0.00040004000400395423
neck,573,4.0,3.0,4.0,0.0004000400040041763
thick,570,5.0,3.0,5.0,0.00040004000400506445
beside,570,5.0,5.0,6.0,0.00040004000400506445
stone,570,5.0,4.0,5.0,0.00040004000400506445
given,570,5.0,5.0,5.0,0.00040004000400506445
least,569,5.0,4.0,5.0,0.0004000400040052865
prey,569,4.0,3.0,4.0,0.0004000400040052865
blood,569,5.0,4.0,5.0,0.0004000400040052865
afraid,567,6.0,5.0,6.0,0.0004000400040061747
thinking,567,5.0,6.0,8.0,0.0004000400040061747
piece,565,4.0,3.0,5.0,0.0004000400040068408
fall,565,4.0,3.0,4.0,0.0004000400040068408
meet,563,4.0,3.0,4.0,0.000400040004007729
reach,563,5.0,3.0,5.0,0.000400040004007729
girls,562,4.0,4.0,5.0,0.0004000400040083951
favorite,561,7.0,6.0,8.0,0.0004000400040088392
largest,559,7.0,7.0,7.0,0.0004000400040101715
number,559,6.0,5.0,6.0,0.0004000400040101715
cave,558,4.0,3.0,4.0,0.0004000400040108376
either,557,6.0,3.0,6.0,0.00040004000401150375
sitting,557,3.0,5.0,7.0,0.00040004000401150375
hurt,556,4.0,3.0,4.0,0.0004000400040121699
silver,555,6.0,5.0,6.0,0.00040004000401305806
stand,555,5.0,5.0,5.0,0.00040004000401305806
rose,554,4.0,3.0,4.0,0.00040004000401394624
low,552,3.0,2.0,3.0,0.00040004000401594464
carried,551,5.0,5.0,7.0,0.0004000400040168328
died,550,3.0,3.0,4.0,0.0004000400040181651
ten,550,3.0,3.0,3.0,0.0004000400040181651
an’,550,3.0,0.0,3.0,0.0004000400040181651
probably,550,7.0,8.0,8.0,0.0004000400040181651
kitchen,549,7.0,5.0,7.0,0.0004000400040192753
built,548,5.0,4.0,5.0,0.0004000400040206076
sorry,548,5.0,4.0,5.0,0.0004000400040206076
takes,546,4.0,4.0,5.0,0.00040004000402349416
straight,546,8.0,5.0,8.0,0.00040004000402349416
carry,546,5.0,4.0,5.0,0.00040004000402349416
money,543,5.0,4.0,5.0,0.0004000400040286012
understand,543,10.0,9.0,10.0,0.0004000400040286012
anyone,543,5.0,6.0,6.0,0.0004000400040286012
spot,543,4.0,4.0,4.0,0.0004000400040286012
i’ve,543,3.0,0.0,4.0,0.0004000400040286012
filled,542,4.0,4.0,6.0,0.0004000400040305996
goes,541,3.0,3.0,4.0,0.000400040004032598
sharp,539,5.0,4.0,5.0,0.0004000400040372609
line,539,4.0,3.0,4.0,0.0004000400040372609
speak,539,5.0,4.0,5.0,0.0004000400040372609
matter,538,6.0,4.0,6.0,0.0004000400040397034
evil,537,4.0,4.0,4.0,0.00040004000404236795
fear,537,4.0,3.0,4.0,0.00040004000404236795
although,537,8.0,4.0,8.0,0.00040004000404236795
clean,535,5.0,4.0,5.0,0.00040004000404836315
answer,530,6.0,4.0,6.0,0.000400040004067459
minutes,529,5.0,6.0,7.0,0.0004000400040721219
x,529,1.0,3.0,1.0,0.0004000400040721219
spoke,528,5.0,4.0,5.0,0.0004000400040770069
fight,528,5.0,3.0,5.0,0.0004000400040770069
fine,527,4.0,3.0,4.0,0.000400040004082336
decided,527,5.0,7.0,7.0,0.000400040004082336
standing,525,5.0,7.0,8.0,0.0004000400040938823
hope,524,4.0,3.0,4.0,0.0004000400041003216
added,524,2.0,4.0,5.0,0.0004000400041003216
flew,523,4.0,3.0,4.0,0.000400040004107427
hall,522,4.0,3.0,4.0,0.0004000400041147545
7,521,1.0,0.0,1.0,0.00040004000412252605
let’s,521,4.0,0.0,5.0,0.00040004000412252605
rabbit,520,6.0,5.0,6.0,0.00040004000413096374
system,518,6.0,6.0,6.0,0.0004000400041496155
death,517,5.0,3.0,5.0,0.00040004000415982954
actually,516,6.0,8.0,8.0,0.0004000400041709318
indeed,516,4.0,5.0,6.0,0.0004000400041709318
nearly,514,6.0,5.0,6.0,0.00040004000419513464
visit,514,5.0,5.0,5.0,0.00040004000419513464
hour,513,4.0,2.0,4.0,0.00040004000420867936
tiger,513,5.0,4.0,5.0,0.00040004000420867936
glass,512,5.0,4.0,5.0,0.00040004000422311226
car,512,3.0,3.0,3.0,0.00040004000422311226
ones,511,3.0,4.0,4.0,0.00040004000423843333
feeling,511,4.0,5.0,7.0,0.00040004000423843333
late,510,4.0,3.0,4.0,0.00040004000425486463
broken,507,6.0,6.0,6.0,0.0004000400043110419
lancelot,506,8.0,8.0,8.0,0.00040004000433258025
shark,505,5.0,4.0,5.0,0.00040004000435545084
wrong,503,5.0,3.0,5.0,0.000400040004406077
sharks,503,5.0,5.0,6.0,0.000400040004406077
sounds,502,5.0,5.0,6.0,0.00040004000443405463
breath,501,6.0,4.0,6.0,0.0004000400044638086
bigger,501,6.0,4.0,6.0,0.0004000400044638086
i’ll,501,4.0,0.0,4.0,0.0004000400044638086
ways,501,3.0,3.0,4.0,0.0004000400044638086
return,500,6.0,5.0,6.0,0.00040004000449578303
hundred,499,5.0,7.0,7.0,0.0004000400045299779
won’t,497,5.0,0.0,5.0,0.00040004000460547307
wonder,496,6.0,5.0,6.0,0.00040004000464721745
hungry,495,6.0,6.0,6.0,0.0004000400046918484
music,494,5.0,6.0,5.0,0.000400040004739588
stories,493,5.0,6.0,7.0,0.0004000400047904362
form,493,4.0,4.0,4.0,0.0004000400047904362
including,491,6.0,8.0,9.0,0.0004000400049032349
golden,491,6.0,6.0,6.0,0.0004000400049032349
summer,489,6.0,4.0,6.0,0.00040004000503190973
saying,489,3.0,4.0,6.0,0.00040004000503190973
rocks,488,4.0,4.0,5.0,0.00040004000510318605
china,488,5.0,4.0,5.0,0.00040004000510318605
they’re,487,6.0,0.0,7.0,0.0004000400051791253
couldn’t,487,8.0,0.0,8.0,0.0004000400051791253
god,486,3.0,3.0,3.0,0.00040004000526039363
dry,486,3.0,3.0,3.0,0.00040004000526039363
hole,485,4.0,3.0,4.0,0.00040004000534721307
played,485,4.0,4.0,6.0,0.00040004000534721307
war,485,3.0,3.0,3.0,0.00040004000534721307
area,482,4.0,4.0,4.0,0.00040004000564541897
boys,482,3.0,3.0,4.0,0.00040004000564541897
youll,481,5.0,0.0,5.0,0.00040004000575888377
follow,481,6.0,4.0,6.0,0.00040004000575888377
field,481,5.0,4.0,5.0,0.00040004000575888377
easy,480,4.0,3.0,4.0,0.0004000400058801201
met,480,3.0,3.0,3.0,0.0004000400058801201
picture,479,6.0,5.0,7.0,0.0004000400060095721
toad,479,4.0,3.0,4.0,0.0004000400060095721
quiet,479,5.0,5.0,5.0,0.0004000400060095721
shook,478,5.0,3.0,5.0,0.000400040006148239
smile,478,5.0,4.0,5.0,0.000400040006148239
journey,478,7.0,4.0,7.0,0.000400040006148239
spread,477,6.0,5.0,6.0,0.00040004000629634273
free,477,4.0,3.0,4.0,0.00040004000629634273
cry,477,3.0,3.0,3.0,0.00040004000629634273
cannot,476,6.0,5.0,6.0,0.0004000400064544385
arthur,475,6.0,4.0,6.0,0.0004000400066236365
wasn’t,474,6.0,0.0,6.0,0.00040004000680460283
star,474,4.0,4.0,4.0,0.00040004000680460283
smell,472,5.0,4.0,5.0,0.00040004000720450517
needed,471,4.0,5.0,6.0,0.00040004000742555057
waiting,470,4.0,5.0,7.0,0.000400040007661584
moving,468,4.0,5.0,6.0,0.00040004000818361085
building,468,5.0,6.0,8.0,0.00040004000818361085
bobbie,468,5.0,4.0,6.0,0.00040004000818361085
carefully,467,4.0,7.0,9.0,0.0004000400084721578
working,467,4.0,5.0,7.0,0.0004000400084721578
save,466,4.0,3.0,4.0,0.0004000400087803557
dangerous,465,6.0,7.0,9.0,0.0004000400091098699
wife,465,4.0,3.0,4.0,0.0004000400091098699
continued,463,7.0,9.0,9.0,0.00040004000983873134
hood,462,4.0,3.0,4.0,0.0004000400102412982
parts,462,4.0,5.0,5.0,0.0004000400102412982
street,461,6.0,5.0,6.0,0.00040004001067150963
order,461,5.0,4.0,5.0,0.00040004001067150963
perfect,461,7.0,6.0,7.0,0.00040004001067150963
born,459,4.0,4.0,4.0,0.00040004001162297076
doesn’t,458,7.0,0.0,7.0,0.0004000400121484393
break,458,5.0,4.0,5.0,0.0004000400121484393
clear,457,5.0,4.0,5.0,0.00040004001271021217
buck,456,4.0,3.0,4.0,0.0004000400133107318
sad,455,3.0,3.0,3.0,0.00040004001395255173
mouse,454,4.0,3.0,5.0,0.00040004001463866956
exactly,454,7.0,8.0,7.0,0.00040004001463866956
talking,454,4.0,5.0,7.0,0.00040004001463866956
foot,453,4.0,3.0,4.0,0.00040004001537197187
brain,453,5.0,4.0,5.0,0.00040004001537197187
helps,453,4.0,5.0,5.0,0.00040004001537197187
arrived,451,5.0,4.0,7.0,0.0004000400169938967
20,451,2.0,0.0,2.0,0.0004000400169938967
glad,450,4.0,4.0,4.0,0.00040004001788973564
marie,450,4.0,3.0,5.0,0.00040004001788973564
shape,450,5.0,3.0,5.0,0.00040004001788973564
clothes,450,5.0,5.0,7.0,0.00040004001788973564
evening,449,4.0,5.0,7.0,0.000400040018847303
tired,449,4.0,4.0,5.0,0.000400040018847303
oliver,449,4.0,5.0,6.0,0.000400040018847303
dr,448,2.0,4.0,2.0,0.0004000400198708176
fair,448,4.0,3.0,4.0,0.0004000400198708176
months,447,5.0,5.0,6.0,0.0004000400209649424
worked,447,4.0,4.0,6.0,0.0004000400209649424
rat,447,3.0,3.0,3.0,0.0004000400209649424
bottom,446,6.0,5.0,6.0,0.0004000400221343403
whispered,446,7.0,6.0,9.0,0.0004000400221343403
picked,446,4.0,4.0,6.0,0.0004000400221343403
trouble,446,6.0,6.0,7.0,0.0004000400221343403
point,444,5.0,4.0,5.0,0.00040004002472071587
history,444,7.0,6.0,7.0,0.00040004002472071587
sand,443,4.0,4.0,4.0,0.00040004002614935086
stick,443,5.0,4.0,5.0,0.00040004002614935086
learned,443,5.0,4.0,7.0,0.00040004002614935086
heat,443,4.0,3.0,4.0,0.00040004002614935086
creature,442,7.0,5.0,8.0,0.0004000400276762406
we’re,439,4.0,0.0,5.0,0.0004000400329181586
build,439,5.0,4.0,5.0,0.0004000400329181586
village,438,6.0,5.0,7.0,0.00040004003491156404
ate,438,3.0,2.0,3.0,0.00040004003491156404
fresh,438,5.0,4.0,5.0,0.00040004003491156404
speed,438,5.0,4.0,5.0,0.00040004003491156404
loud,437,4.0,3.0,4.0,0.0004000400370425261
except,437,6.0,6.0,6.0,0.0004000400370425261
showed,437,4.0,3.0,6.0,0.0004000400370425261
6,437,1.0,0.0,1.0,0.0004000400370425261
lion,436,4.0,4.0,4.0,0.0004000400393204817
grandfather,435,9.0,9.0,11.0,0.00040004004175553387
grandmother,434,9.0,9.0,11.0,0.00040004004435834073
reading,434,4.0,5.0,7.0,0.00040004004435834073
mountains,433,8.0,7.0,9.0,0.00040004004714055963
step,433,4.0,4.0,4.0,0.00040004004714055963
discovered,433,6.0,8.0,10.0,0.00040004004714055963
bag,432,3.0,3.0,3.0,0.00040004005011451405
check,432,5.0,3.0,5.0,0.00040004005011451405
lord,432,4.0,4.0,4.0,0.00040004005011451405
spring,431,6.0,5.0,6.0,0.0004000400532936377
meant,431,5.0,4.0,5.0,0.0004000400532936377
fingers,430,6.0,6.0,7.0,0.00040004005669191933
growing,429,4.0,5.0,7.0,0.000400040060324236
explained,429,7.0,8.0,9.0,0.000400040060324236
sword,428,5.0,4.0,5.0,0.00040004006420735205
jumped,428,4.0,5.0,6.0,0.00040004006420735205
powerful,427,5.0,6.0,8.0,0.00040004006835803185
sister,426,6.0,5.0,6.0,0.0004000400727947051
‘but,425,4.0,0.0,4.0,0.0004000400775373558
drew,424,4.0,3.0,4.0,0.0004000400826068562
milk,423,4.0,4.0,4.0,0.0004000400880259658
weather,423,7.0,4.0,7.0,0.0004000400880259658
louis,422,4.0,4.0,5.0,0.00040004009381855443
beach,421,5.0,3.0,5.0,0.0004000401000104903
cool,421,4.0,3.0,4.0,0.0004000401000104903
wants,420,4.0,5.0,5.0,0.0004000401066294179
pet,420,3.0,3.0,3.0,0.0004000401066294179
dragon,420,6.0,6.0,6.0,0.0004000401066294179
wear,420,4.0,3.0,4.0,0.0004000401066294179
amazing,419,4.0,6.0,7.0,0.00040004011370442516
swim,419,4.0,4.0,4.0,0.00040004011370442516
whether,419,7.0,4.0,7.0,0.00040004011370442516
shoes,418,4.0,3.0,5.0,0.0004000401212673754
eating,418,3.0,4.0,6.0,0.0004000401212673754
sort,418,4.0,4.0,4.0,0.0004000401212673754
group,418,5.0,4.0,5.0,0.0004000401212673754
chair,417,5.0,3.0,5.0,0.0004000401293516864
liked,417,4.0,4.0,5.0,0.0004000401293516864
park,416,4.0,4.0,4.0,0.0004000401379934404
art,415,3.0,3.0,3.0,0.00040004014723082904
job,415,3.0,3.0,3.0,0.00040004014723082904
jungle,415,5.0,6.0,6.0,0.00040004014723082904
smaller,414,7.0,5.0,7.0,0.00040004015710493057
wonderful,412,6.0,8.0,9.0,0.00040004017894235133
meat,412,4.0,3.0,4.0,0.00040004017894235133
km,412,2.0,0.0,2.0,0.00040004017894235133
angry,410,5.0,5.0,5.0,0.0004000402038945028
seem,410,4.0,3.0,4.0,0.0004000402038945028
walls,410,4.0,4.0,5.0,0.0004000402038945028
walking,409,4.0,5.0,7.0,0.00040004021767503506
drink,408,5.0,5.0,5.0,0.00040004023240558517
wont,408,4.0,4.0,4.0,0.00040004023240558517
fur,408,3.0,2.0,3.0,0.00040004023240558517
length,408,6.0,5.0,6.0,0.00040004023240558517
simple,408,5.0,6.0,6.0,0.00040004023240558517
dropped,407,4.0,5.0,7.0,0.00040004024815154526
heads,406,4.0,4.0,5.0,0.00040004026498308143
brave,406,5.0,4.0,5.0,0.00040004026498308143
appeared,406,6.0,5.0,8.0,0.00040004026498308143
spider,406,6.0,5.0,6.0,0.00040004026498308143
ride,406,4.0,3.0,4.0,0.00040004026498308143
sweet,404,5.0,4.0,5.0,0.00040004030220741615
exclaimed,404,7.0,8.0,9.0,0.00040004030220741615
noise,404,4.0,3.0,5.0,0.00040004030220741615
hunt,404,4.0,4.0,4.0,0.00040004030220741615
terrible,403,7.0,7.0,8.0,0.0004000403227655269
hit,403,3.0,3.0,3.0,0.0004000403227655269
corner,402,6.0,5.0,6.0,0.0004000403447408374
bite,402,4.0,3.0,4.0,0.0004000403447408374
within,402,6.0,5.0,6.0,0.0004000403447408374
path,401,4.0,3.0,4.0,0.0004000403682312692
busy,401,4.0,4.0,4.0,0.0004000403682312692
dinner,400,6.0,4.0,6.0,0.0004000403933409613
energy,400,6.0,5.0,6.0,0.0004000403933409613
knows,400,4.0,3.0,5.0,0.0004000403933409613
asleep,399,6.0,5.0,6.0,0.00040004042018171315
it’,399,3.0,0.0,3.0,0.00040004042018171315
travel,398,6.0,6.0,6.0,0.0004000404488727627
insects,397,6.0,7.0,7.0,0.0004000404795420076
seven,396,5.0,5.0,5.0,0.00040004051232545024
hide,396,4.0,3.0,4.0,0.00040004051232545024
watching,395,5.0,5.0,8.0,0.0004000405473689739
happen,395,6.0,5.0,6.0,0.0004000405473689739
party,393,5.0,5.0,5.0,0.0004000406248700905
holding,393,4.0,6.0,7.0,0.0004000406248700905
ben,393,3.0,3.0,3.0,0.0004000406248700905
wendy,393,5.0,5.0,5.0,0.0004000406248700905
what’s,392,5.0,0.0,6.0,0.0004000406676720747
crew,392,4.0,3.0,4.0,0.0004000406676720747
plant,389,5.0,5.0,5.0,0.0004000408146110912
quick,389,5.0,4.0,5.0,0.0004000408146110912
rich,389,4.0,3.0,4.0,0.0004000408146110912
monster,389,7.0,6.0,7.0,0.0004000408146110912
pass,389,4.0,3.0,4.0,0.0004000408146110912
distance,389,7.0,7.0,8.0,0.0004000408146110912
pieces,388,4.0,5.0,6.0,0.00040004087049372306
feathers,387,7.0,5.0,8.0,0.00040004093022905085
case,387,4.0,3.0,4.0,0.00040004093022905085
doesnt,386,6.0,0.0,6.0,0.00040004099408230687
laugh,385,5.0,3.0,5.0,0.0004000410623377082
thin,384,4.0,3.0,4.0,0.0004000411352986788
couldnt,383,7.0,0.0,7.0,0.00040004121328918174
planets,383,6.0,7.0,7.0,0.00040004121328918174
needs,382,4.0,4.0,5.0,0.0004000412966566058
bone,382,4.0,3.0,4.0,0.0004000412966566058
tears,382,4.0,4.0,5.0,0.0004000412966566058
dance,381,4.0,4.0,5.0,0.0004000413857710994
deal,380,4.0,3.0,4.0,0.00040004148102912307
she’s,380,4.0,0.0,5.0,0.00040004148102912307
woods,380,4.0,4.0,5.0,0.00040004148102912307
ft,379,2.0,0.0,2.0,0.000400041582854338
nest,379,4.0,4.0,4.0,0.000400041582854338
class,378,5.0,4.0,5.0,0.000400041691699049
shoulder,378,8.0,5.0,8.0,0.000400041691699049
mole,378,4.0,3.0,4.0,0.000400041691699049
edge,377,3.0,2.0,4.0,0.0004000418080474244
write,377,5.0,3.0,5.0,0.0004000418080474244
8,376,1.0,0.0,1.0,0.00040004193241682806
ee,376,2.0,1.0,2.0,0.00040004193241682806
‘it,376,3.0,0.0,3.0,0.00040004193241682806
wet,376,3.0,3.0,3.0,0.00040004193241682806
easily,375,6.0,5.0,6.0,0.0004000420653601511
pick,375,4.0,3.0,4.0,0.0004000420653601511
women,375,5.0,5.0,5.0,0.0004000420653601511
possible,375,7.0,7.0,8.0,0.0004000420653601511
week,374,4.0,3.0,4.0,0.0004000422074684762
hey,374,3.0,2.0,3.0,0.0004000422074684762
finished,373,6.0,6.0,8.0,0.0004000423593735203
station,373,7.0,6.0,7.0,0.0004000423593735203
adventure,373,8.0,7.0,9.0,0.0004000423593735203
beginning,373,5.0,7.0,9.0,0.0004000423593735203
fairy,372,5.0,4.0,5.0,0.00040004252175074306
grandpa,372,7.0,7.0,7.0,0.00040004252175074306
tomorrow,371,8.0,6.0,8.0,0.0004000426953224556
f,371,1.0,2.0,1.0,0.0004000426953224556
send,371,4.0,4.0,4.0,0.0004000426953224556
common,370,6.0,5.0,6.0,0.00040004288085970785
none,370,4.0,3.0,4.0,0.00040004288085970785
surprise,369,7.0,6.0,8.0,0.0004000430791877285
stuck,369,5.0,4.0,5.0,0.0004000430791877285
excited,369,5.0,7.0,7.0,0.0004000430791877285
killed,368,4.0,4.0,6.0,0.0004000432911884788
thousands,368,8.0,7.0,9.0,0.0004000432911884788
minute,368,5.0,5.0,6.0,0.0004000432911884788
pull,368,4.0,3.0,4.0,0.0004000432911884788
monkey,367,6.0,5.0,6.0,0.000400043517804205
desert,367,6.0,5.0,6.0,0.000400043517804205
you’,367,4.0,0.0,4.0,0.000400043517804205
passepartout,366,12.0,0.0,12.0,0.0004000437600426565
treasure,365,7.0,5.0,8.0,0.00040004401898097175
strength,365,8.0,7.0,8.0,0.00040004401898097175
song,364,4.0,3.0,4.0,0.0004000442957701189
isn’t,364,5.0,0.0,5.0,0.0004000442957701189
closed,364,5.0,5.0,6.0,0.0004000442957701189
draw,362,4.0,3.0,4.0,0.00040004490790868097
chance,361,5.0,4.0,6.0,0.0004000452459798076
waited,361,4.0,5.0,6.0,0.0004000452459798076
weeks,361,4.0,4.0,5.0,0.0004000452459798076
brothers,360,7.0,6.0,8.0,0.0004000456073571801
lake,360,4.0,3.0,4.0,0.0004000456073571801
letter,359,6.0,4.0,6.0,0.00040004599364751314
female,359,5.0,5.0,6.0,0.00040004599364751314
solar,359,5.0,4.0,5.0,0.00040004599364751314
branches,357,6.0,7.0,8.0,0.0004000468479558039
football,356,7.0,6.0,8.0,0.0004000473197718346
turning,356,4.0,5.0,7.0,0.0004000473197718346
sighed,355,4.0,3.0,6.0,0.00040004782411451334
elephants,355,5.0,8.0,9.0,0.00040004782411451334
africa,355,6.0,6.0,6.0,0.00040004782411451334
bears,355,4.0,4.0,5.0,0.00040004782411451334
sense,355,4.0,4.0,5.0,0.00040004782411451334
forth,354,5.0,4.0,5.0,0.0004000483632263796
wouldn’t,354,8.0,0.0,8.0,0.0004000483632263796
protect,353,7.0,7.0,7.0,0.00040004893950373877
modern,353,6.0,5.0,6.0,0.00040004893950373877
wondered,352,6.0,6.0,8.0,0.0004000495555095407
natural,352,5.0,6.0,7.0,0.0004000495555095407
fix,351,3.0,4.0,3.0,0.00040005021398203944
me’,351,3.0,0.0,3.0,0.00040005021398203944
kill,351,4.0,3.0,4.0,0.00040005021398203944
pointed,350,5.0,6.0,7.0,0.00040005091784900415
scared,350,5.0,5.0,6.0,0.00040005091784900415
bees,349,3.0,3.0,4.0,0.0004000516702400425
ships,349,4.0,4.0,5.0,0.0004000516702400425
jump,348,4.0,4.0,4.0,0.00040005247450003445
seeing,348,3.0,4.0,6.0,0.00040005247450003445
thanks,348,5.0,5.0,6.0,0.00040005247450003445
worry,348,5.0,3.0,5.0,0.00040005247450003445
noticed,348,5.0,6.0,7.0,0.00040005247450003445
eight,348,5.0,2.0,5.0,0.00040005247450003445
dorothy,348,7.0,6.0,7.0,0.00040005247450003445
key,347,3.0,2.0,3.0,0.00040005333420511935
hunting,347,4.0,6.0,7.0,0.00040005333420511935
changed,347,5.0,5.0,7.0,0.00040005333420511935
shut,347,4.0,3.0,4.0,0.00040005333420511935
faster,347,6.0,5.0,6.0,0.00040005333420511935
beauty,346,6.0,5.0,6.0,0.00040005425317757304
closer,346,6.0,5.0,6.0,0.00040005425317757304
gate,345,4.0,3.0,4.0,0.00040005523550301625
30,345,2.0,0.0,2.0,0.00040005523550301625
steps,345,4.0,5.0,5.0,0.00040005523550301625
lovely,343,4.0,5.0,6.0,0.00040005740798454426
laughing,343,5.0,5.0,8.0,0.00040005740798454426
theres,342,5.0,0.0,6.0,0.0004000586077996804
beneath,342,7.0,5.0,7.0,0.0004000586077996804
climb,341,5.0,4.0,5.0,0.00040005989032898537
gently,341,6.0,6.0,6.0,0.00040005989032898537
pack,340,4.0,3.0,4.0,0.00040006126127456465
coat,340,4.0,3.0,4.0,0.00040006126127456465
9,340,1.0,0.0,1.0,0.00040006126127456465
climbed,340,5.0,5.0,7.0,0.00040006126127456465
leaving,339,4.0,5.0,7.0,0.00040006272673198673
ear,339,3.0,2.0,3.0,0.00040006272673198673
theyre,339,5.0,0.0,6.0,0.00040006272673198673
bodies,339,4.0,5.0,6.0,0.00040006272673198673
nodded,338,3.0,5.0,6.0,0.00040006429321681747
study,338,5.0,5.0,5.0,0.00040006429321681747
biggest,337,7.0,6.0,7.0,0.0004000659676935969
disappeared,337,9.0,8.0,11.0,0.0004000659676935969
grandma,336,7.0,5.0,7.0,0.0004000677576074807
pushed,336,4.0,4.0,6.0,0.0004000677576074807
sick,336,4.0,3.0,4.0,0.0004000677576074807
whose,335,5.0,3.0,5.0,0.00040006967091610335
listen,335,6.0,5.0,6.0,0.00040006967091610335
daddy,333,5.0,4.0,5.0,0.00040007390233232076
join,332,4.0,3.0,4.0,0.00040007623925286673
broke,332,5.0,4.0,5.0,0.00040007623925286673
gas,332,2.0,3.0,3.0,0.00040007623925286673
guess,331,5.0,3.0,5.0,0.00040007873727865295
england,331,7.0,7.0,7.0,0.00040007873727865295
main,331,4.0,3.0,4.0,0.00040007873727865295
daughter,331,8.0,4.0,8.0,0.00040007873727865295
leg,329,3.0,3.0,3.0,0.00040008426183735235
turns,329,4.0,4.0,5.0,0.00040008426183735235
plan,329,4.0,4.0,4.0,0.00040008426183735235
board,329,5.0,4.0,5.0,0.00040008426183735235
pair,329,4.0,3.0,4.0,0.00040008426183735235
flower,328,6.0,4.0,6.0,0.00040008731293295074
cross,328,5.0,4.0,5.0,0.00040008731293295074
turtle,328,5.0,5.0,6.0,0.00040008731293295074
grown,327,5.0,4.0,5.0,0.00040009057436829476
lying,327,3.0,4.0,5.0,0.00040009057436829476
india,327,5.0,5.0,5.0,0.00040009057436829476
placed,327,5.0,5.0,6.0,0.00040009057436829476
waves,326,4.0,4.0,5.0,0.00040009406064411834
empty,326,5.0,5.0,5.0,0.00040009406064411834
forget,326,6.0,5.0,6.0,0.00040009406064411834
alive,325,4.0,4.0,5.0,0.0004000977872605782
single,325,5.0,6.0,6.0,0.0004000977872605782
remembered,325,6.0,8.0,10.0,0.0004000977872605782
europe,325,5.0,5.0,6.0,0.0004000977872605782
types,325,4.0,4.0,5.0,0.0004000977872605782
mowgli,325,6.0,0.0,6.0,0.0004000977872605782
third,324,5.0,3.0,5.0,0.00040010177078653175
islands,324,6.0,6.0,7.0,0.00040010177078653175
snakes,324,5.0,5.0,6.0,0.00040010177078653175
amy,323,3.0,3.0,3.0,0.0004001060289333669
whats,323,4.0,4.0,5.0,0.0004001060289333669
east,323,4.0,3.0,4.0,0.0004001060289333669
pocket,323,6.0,5.0,6.0,0.0004001060289333669
kinds,323,4.0,5.0,5.0,0.0004001060289333669
lifted,323,4.0,6.0,6.0,0.0004001060289333669
interesting,322,8.0,9.0,11.0,0.00040011058063271765
figure,322,5.0,5.0,6.0,0.00040011058063271765
snake,322,5.0,4.0,5.0,0.00040011058063271765
huey,322,4.0,4.0,4.0,0.00040011058063271765
babies,321,4.0,5.0,6.0,0.00040011544612239547
elephant,321,5.0,7.0,8.0,0.00040011544612239547
stared,321,5.0,5.0,6.0,0.00040011544612239547
